18:48:39.229 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.5.Final
18:48:40.247 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of acc75577-fec9-4534-ab6d-673680e70593_config-0
18:48:40.335 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 63 ms to scan 1 urls, producing 3 keys and 6 values 
18:48:40.387 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 30 ms to scan 1 urls, producing 4 keys and 9 values 
18:48:40.419 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 27 ms to scan 1 urls, producing 3 keys and 10 values 
18:48:40.513 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 89 ms to scan 1 urls, producing 1 keys and 5 values 
18:48:40.565 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 46 ms to scan 1 urls, producing 1 keys and 7 values 
18:48:40.597 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 29 ms to scan 1 urls, producing 2 keys and 8 values 
18:48:40.601 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [acc75577-fec9-4534-ab6d-673680e70593_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
18:48:40.602 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [acc75577-fec9-4534-ab6d-673680e70593_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$468/0x0000000800f3c710
18:48:40.603 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [acc75577-fec9-4534-ab6d-673680e70593_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$469/0x0000000800f3c938
18:48:40.603 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [acc75577-fec9-4534-ab6d-673680e70593_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
18:48:40.604 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [acc75577-fec9-4534-ab6d-673680e70593_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
18:48:40.623 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [acc75577-fec9-4534-ab6d-673680e70593_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
18:48:41.570 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [acc75577-fec9-4534-ab6d-673680e70593_config-0] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1684579721345_127.0.0.1_50711
18:48:41.571 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [acc75577-fec9-4534-ab6d-673680e70593_config-0] Notify connected event to listeners.
18:48:41.572 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [acc75577-fec9-4534-ab6d-673680e70593_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
18:48:41.572 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [acc75577-fec9-4534-ab6d-673680e70593_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$480/0x000000080103d7d8
18:48:41.693 [main] INFO  c.c.g.RuoYiGenApplication - [logStartupProfileInfo,637] - The following 1 profile is active: "dev"
18:48:47.012 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-9202"]
18:48:47.013 [main] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
18:48:47.014 [main] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.70]
18:48:47.523 [main] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
18:48:51.227 [main] INFO  c.a.c.s.SentinelWebMvcConfigurer - [addInterceptors,52] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
18:48:56.788 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 5e168f37-40ff-49a8-811a-f7d63eb8aaef
18:48:56.789 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5e168f37-40ff-49a8-811a-f7d63eb8aaef] RpcClient init label, labels = {module=naming, source=sdk}
18:48:56.791 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5e168f37-40ff-49a8-811a-f7d63eb8aaef] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
18:48:56.791 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5e168f37-40ff-49a8-811a-f7d63eb8aaef] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
18:48:56.792 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5e168f37-40ff-49a8-811a-f7d63eb8aaef] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
18:48:56.793 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [5e168f37-40ff-49a8-811a-f7d63eb8aaef] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
